Condition	time point	p-value	t-value
correct	0.91328125	0.030000000000000027	1.8879558102266485
correct	0.923046875	0.046666666666666745	1.6834417068750733
correct	0.942578125	0.033333333333333326	1.840629407786611
correct	0.95234375	0.010000000000000009	2.33888392484682
correct	0.962109375	0.033333333333333326	1.840629407786611
correct	0.99140625	0.023333333333333317	1.997592229195553
correct	1.001171875	0.010000000000000009	2.33888392484682
correct	1.0109375	0.030000000000000027	1.8879558102266485
correct	1.03046875	0.043333333333333335	1.718905160438891
correct	1.040234375	0.033333333333333326	1.840629407786611
correct	1.05	0.036666666666666736	1.797071423179137
correct	1.079296875	0.033333333333333326	1.840629407786611
correct	1.0890625	0.036666666666666736	1.797071423179137
correct	1.098828125	0.030000000000000027	1.8879558102266485
