Condition	time point	p-value	t-value
correct	-0.1658203125	0.046666666666666745	1.6834417068750733
correct	0.04902343749999999	0.010000000000000009	2.33888392484682
correct	0.05390624999999999	0.033333333333333326	1.840629407786611
correct	0.07832031249999999	0.010000000000000009	2.33888392484682
correct	0.08320312499999999	0.01666666666666672	2.1379265281322697
correct	0.1271484375	0.046666666666666745	1.6834417068750733
correct	0.13203125	0.013333333333333308	2.227371488366429
correct	0.1369140625	0.020000000000000018	2.0627472420429416
correct	0.141796875	0.026666666666666727	1.9398891657341626
correct	0.1515625	0.040000000000000036	1.756656458005156
correct	0.1564453125	0.020000000000000018	2.0627472420429416
correct	0.161328125	0.0033333333333332993	2.7321419372217384
correct	0.1662109375	0.00666666666666671	2.4895647421707716
correct	0.17109375	0.010000000000000009	2.33888392484682
correct	0.1759765625	0.023333333333333317	1.997592229195553
correct	0.200390625	0.020000000000000018	2.0627472420429416
correct	0.434765625	0.043333333333333335	1.718905160438891
correct	0.44453125	0.046666666666666745	1.6834417068750733
