Condition	time point	p-value	t-value
high	-0.004687500000000011	0.036666666666666736	1.797071423179137
high	0.2296875	0.023333333333333317	1.997592229195553
high	0.24921875	0.036666666666666736	1.797071423179137
high	0.395703125	0.010000000000000009	2.33888392484682
high	0.630078125	0.046666666666666745	1.6834417068750733
high	0.63984375	0.020000000000000018	2.0627472420429416
high	0.649609375	0.030000000000000027	1.8879558102266485
high	0.659375	0.026666666666666727	1.9398891657341626
high	0.669140625	0.01666666666666672	2.1379265281322697
high	0.688671875	0.046666666666666745	1.6834417068750733
high	0.71796875	0.013333333333333308	2.227371488366429
high	1.059765625	0.046666666666666745	1.6834417068750733
