Condition	time point	p-value	t-value
correct	0.141796875	0.00666666666666671	2.4895647421707716
correct	0.17109375	0.040000000000000036	1.756656458005156
correct	0.200390625	0.020000000000000018	2.0627472420429416
correct	0.278515625	0.0	inf
correct	0.28828125	0.00666666666666671	2.4895647421707716
correct	0.298046875	0.020000000000000018	2.0627472420429416
correct	0.346875	0.026666666666666727	1.9398891657341626
correct	0.356640625	0.046666666666666745	1.6834417068750733
correct	0.571484375	0.040000000000000036	1.756656458005156
correct	0.60078125	0.043333333333333335	1.718905160438891
correct	0.610546875	0.023333333333333317	1.997592229195553
correct	0.6203125	0.01666666666666672	2.1379265281322697
correct	0.79609375	0.040000000000000036	1.756656458005156
correct	0.962109375	0.040000000000000036	1.756656458005156
correct	0.971875	0.00666666666666671	2.4895647421707716
correct	0.981640625	0.010000000000000009	2.33888392484682
correct	0.99140625	0.036666666666666736	1.797071423179137
correct	1.0109375	0.046666666666666745	1.6834417068750733
