Condition	time point	p-value	t-value
correct	-0.151171875	0.010000000000000009	2.33888392484682
correct	-0.14140625	0.00666666666666671	2.4895647421707716
correct	-0.05351562500000001	0.0	inf
correct	-0.04375000000000001	0.0033333333333332993	2.7321419372217384
correct	0.161328125	0.01666666666666672	2.1379265281322697
correct	0.17109375	0.0033333333333332993	2.7321419372217384
correct	0.180859375	0.020000000000000018	2.0627472420429416
correct	0.190625	0.033333333333333326	1.840629407786611
correct	0.200390625	0.026666666666666727	1.9398891657341626
correct	0.239453125	0.046666666666666745	1.6834417068750733
correct	0.24921875	0.013333333333333308	2.227371488366429
correct	0.258984375	0.00666666666666671	2.4895647421707716
correct	0.26875	0.020000000000000018	2.0627472420429416
correct	0.278515625	0.0033333333333332993	2.7321419372217384
correct	0.28828125	0.040000000000000036	1.756656458005156
correct	0.346875	0.00666666666666671	2.4895647421707716
correct	0.36640625	0.043333333333333335	1.718905160438891
correct	1.001171875	0.033333333333333326	1.840629407786611
correct	1.0890625	0.033333333333333326	1.840629407786611
correct	1.098828125	0.026666666666666727	1.9398891657341626
