Condition	time point	p-value	t-value
wrong	-0.2	0.0	inf
wrong	0.014843749999999989	0.026666666666666727	1.9398891657341626
wrong	0.2296875	0.013333333333333308	2.227371488366429
wrong	0.24921875	0.026666666666666727	1.9398891657341626
wrong	0.278515625	0.046666666666666745	1.6834417068750733
wrong	0.28828125	0.043333333333333335	1.718905160438891
wrong	0.298046875	0.0033333333333332993	2.7321419372217384
wrong	0.3078125	0.01666666666666672	2.1379265281322697
wrong	0.317578125	0.040000000000000036	1.756656458005156
wrong	0.415234375	0.036666666666666736	1.797071423179137
wrong	0.425	0.026666666666666727	1.9398891657341626
wrong	0.434765625	0.026666666666666727	1.9398891657341626
wrong	0.44453125	0.00666666666666671	2.4895647421707716
wrong	0.454296875	0.020000000000000018	2.0627472420429416
wrong	0.4640625	0.010000000000000009	2.33888392484682
wrong	0.473828125	0.010000000000000009	2.33888392484682
wrong	0.48359375	0.010000000000000009	2.33888392484682
wrong	0.493359375	0.0	inf
wrong	0.503125	0.0	inf
wrong	0.512890625	0.020000000000000018	2.0627472420429416
wrong	0.58125	0.013333333333333308	2.227371488366429
wrong	0.591015625	0.0033333333333332993	2.7321419372217384
wrong	0.63984375	0.046666666666666745	1.6834417068750733
wrong	0.67890625	0.020000000000000018	2.0627472420429416
wrong	0.6984375	0.020000000000000018	2.0627472420429416
wrong	0.708203125	0.01666666666666672	2.1379265281322697
wrong	0.747265625	0.023333333333333317	1.997592229195553
wrong	0.75703125	0.013333333333333308	2.227371488366429
wrong	0.766796875	0.00666666666666671	2.4895647421707716
wrong	0.7765625	0.013333333333333308	2.227371488366429
wrong	0.786328125	0.023333333333333317	1.997592229195553
wrong	0.79609375	0.01666666666666672	2.1379265281322697
wrong	0.805859375	0.013333333333333308	2.227371488366429
wrong	0.815625	0.01666666666666672	2.1379265281322697
wrong	0.825390625	0.010000000000000009	2.33888392484682
wrong	0.83515625	0.0033333333333332993	2.7321419372217384
wrong	0.844921875	0.0	inf
wrong	0.8546875	0.013333333333333308	2.227371488366429
wrong	0.883984375	0.043333333333333335	1.718905160438891
wrong	0.923046875	0.033333333333333326	1.840629407786611
