Condition	time point	p-value	t-value
high	-0.190234375	0.0033333333333332993	2.7321419372217384
high	-0.14140625	0.036666666666666736	1.797071423179137
high	0.376171875	0.0	inf
high	0.3859375	0.010000000000000009	2.33888392484682
high	0.425	0.026666666666666727	1.9398891657341626
high	0.434765625	0.026666666666666727	1.9398891657341626
high	0.4640625	0.023333333333333317	1.997592229195553
high	0.473828125	0.030000000000000027	1.8879558102266485
high	0.503125	0.040000000000000036	1.756656458005156
high	0.532421875	0.026666666666666727	1.9398891657341626
high	0.571484375	0.043333333333333335	1.718905160438891
high	0.591015625	0.043333333333333335	1.718905160438891
high	0.60078125	0.043333333333333335	1.718905160438891
high	0.630078125	0.0	inf
high	0.63984375	0.040000000000000036	1.756656458005156
high	0.649609375	0.026666666666666727	1.9398891657341626
high	0.659375	0.010000000000000009	2.33888392484682
high	0.669140625	0.0	inf
high	0.981640625	0.01666666666666672	2.1379265281322697
high	1.098828125	0.013333333333333308	2.227371488366429
