Condition	time point	p-value	t-value
wrong	-0.170703125	0.010638297872340385	2.3152405920443933
wrong	-0.1609375	0.015957446808510745	2.15557193128891
wrong	-0.151171875	0.015957446808510745	2.15557193128891
wrong	-0.14140625	0.005319148936170248	2.570527506895562
wrong	-0.131640625	0.0	inf
wrong	-0.12187500000000001	0.015957446808510745	2.15557193128891
wrong	0.58125	0.015957446808510745	2.15557193128891
wrong	0.591015625	0.021276595744680882	2.036775783072946
wrong	0.6203125	0.04255319148936165	1.7275230431230608
wrong	0.630078125	0.04255319148936165	1.7275230431230608
wrong	0.63984375	0.04255319148936165	1.7275230431230608
wrong	0.649609375	0.0478723404255319	1.6711177917647917
wrong	0.669140625	0.03191489361702127	1.8602648292292323
wrong	0.67890625	0.037234042553191515	1.7899850838976925
wrong	0.688671875	0.015957446808510745	2.15557193128891
wrong	0.6984375	0.021276595744680882	2.036775783072946
wrong	0.708203125	0.021276595744680882	2.036775783072946
wrong	0.71796875	0.010638297872340385	2.3152405920443933
wrong	0.727734375	0.015957446808510745	2.15557193128891
wrong	0.7375	0.02659574468085113	1.941051945852268
wrong	0.747265625	0.015957446808510745	2.15557193128891
wrong	0.7765625	0.03191489361702127	1.8602648292292323
wrong	0.786328125	0.010638297872340385	2.3152405920443933
wrong	1.040234375	0.021276595744680882	2.036775783072946
